ensemblgene,entrezgene,gene_name,path_description,path_ID
ENSG00000276061,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000156711,5603,MAPK13,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000206206,1616,DAXX,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000120948,23435,TARDBP,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000034152,5606,MAP2K3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000066739,55102,ATG2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000100764,5700,PSMC1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000274359,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000276996,6531,SLC6A3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000166847,84516,DCTN5,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000124181,5335,PLCG1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000152086,112714,TUBA3E,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000168488,11273,ATXN2L,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000123416,10376,TUBA1B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000023228,4719,NDUFS1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000008018,5689,PSMB1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000105464,2906,GRIN2D,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000183785,51807,TUBA8,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000275724,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000104133,80208,SPG11,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000283741,140775,SMCR8,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000204435,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000134001,1965,EIF2S1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000061492,7478,WNT8A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000158828,65018,PINK1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000065518,4710,NDUFB4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000127824,7277,TUBA4A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000115233,10213,PSMD14,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000142319,6531,SLC6A3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000135925,80326,WNT10A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000127184,1350,COX7C,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000188130,6300,MAPK12,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000159352,5710,PSMD4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000145349,817,CAMK2D,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000115944,9167,COX7A2L,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000196455,30849,PIK3R4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000070540,55062,WIPI1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000161202,1857,DVL3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000206279,1616,DAXX,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000110497,55626,AMBRA1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000132906,842,CASP9,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000111432,11211,FZD10,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000129084,5682,PSMA1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000232960,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000136521,4711,NDUFB5,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000176749,8851,CDK5R1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000196289,441925,BECN2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000283447,4719,NDUFS1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000276766,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000143947,6233,RPS27A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000137267,7280,TUBB2A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000154518,518,ATP5MC3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000111775,1337,COX6A1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000198668,801,CALM1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000041357,5685,PSMA4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000116288,11315,PARK7,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000126267,1340,COX6B1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000176994,140775,SMCR8,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000224398,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000138069,5861,RAB1A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000167553,84790,TUBA1C,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000154723,522,ATP5PF,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000176697,627,BDNF,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000010256,7384,UQCRC1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000233276,2876,GPX1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000258102,643246,MAP1LC3B2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000175166,5708,PSMD2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000085741,7481,WNT11,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000143933,805,CALM2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000154611,143471,PSMA8,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000159377,5692,PSMB4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000114446,55081,IFT57,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000080815,5663,PSEN1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000156885,1339,COX6A2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000129007,91860,CALML4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000206406,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000013275,5704,PSMC4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000281184,5689,PSMB1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000102882,5595,MAPK3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000108984,5608,MAP2K6,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000228875,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000196296,487,ATP2A1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000281221,5704,PSMC4,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000074370,489,ATP2A3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000230700,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000087191,5705,PSMC5,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000231617,1616,DAXX,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000168653,4725,NDUFS5,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000185345,5071,PRKN,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000196218,6261,RYR1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000100519,5706,PSMC6,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000169021,7386,UQCRFS1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000112062,1432,MAPK14,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000145494,4726,NDUFS6,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000233954,440567,UQCRHL,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000131966,55860,ACTR10,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000211445,2878,GPX3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000130414,4705,NDUFA10,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000174886,126328,NDUFA11,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000198833,51465,UBE2J1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000241837,539,ATP5PO,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000164405,27089,UQCRQ,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000275605,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000004779,4706,NDUFAB1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000167552,7846,TUBA1A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000277722,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000103126,8312,AXIN1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000135390,517,ATP5MC2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000109390,4717,NDUFC1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000229396,1616,DAXX,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000115073,10120,ACTR1B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000163251,7855,FZD5,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000178462,79861,TUBAL3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000224774,1460,CSNK2B,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000204209,1616,DAXX,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000176340,1351,COX8A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000165806,840,CASP7,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000140990,4716,NDUFB10,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000170906,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000165629,509,ATP5F1C,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000154764,7476,WNT7A,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000165637,7417,VDAC2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000178127,4729,NDUFV2,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000165861,53349,ZFYVE1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000156587,9246,UBE2L6,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000124788,6310,ATXN1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000221823,5534,PPP3R1,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000178363,810,CALML3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000127540,10975,UQCR11,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000161509,2905,GRIN2C,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000186010,51079,NDUFA13,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000166136,4714,NDUFB8,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000278365,4696,NDUFA3,Pathways of neurodegeneration - multiple diseases,path:hsa05022
ENSG00000005961,3674,ITGA2B,Human papillomavirus infection,path:hsa05165
ENSG00000231834,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000136457,1101,CHAD,Human papillomavirus infection,path:hsa05165
ENSG00000175470,55844,PPP2R2D,Human papillomavirus infection,path:hsa05165
ENSG00000101680,284217,LAMA1,Human papillomavirus infection,path:hsa05165
ENSG00000133101,8900,CCNA1,Human papillomavirus infection,path:hsa05165
ENSG00000148737,6934,TCF7L2,Human papillomavirus infection,path:hsa05165
ENSG00000143882,245973,ATP6V1C2,Human papillomavirus infection,path:hsa05165
ENSG00000229698,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000206509,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000232126,3106,HLA-B,Human papillomavirus infection,path:hsa05165
ENSG00000227715,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000061492,7478,WNT8A,Human papillomavirus infection,path:hsa05165
ENSG00000204632,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000142166,3454,IFNAR1,Human papillomavirus infection,path:hsa05165
ENSG00000037042,27175,TUBG2,Human papillomavirus infection,path:hsa05165
ENSG00000064012,841,CASP8,Human papillomavirus infection,path:hsa05165
ENSG00000100764,5700,PSMC1,Human papillomavirus infection,path:hsa05165
ENSG00000213928,10379,IRF9,Human papillomavirus infection,path:hsa05165
ENSG00000161202,1857,DVL3,Human papillomavirus infection,path:hsa05165
ENSG00000127481,23352,UBR4,Human papillomavirus infection,path:hsa05165
ENSG00000137713,5519,PPP2R1B,Human papillomavirus infection,path:hsa05165
ENSG00000175634,6199,RPS6KB2,Human papillomavirus infection,path:hsa05165
ENSG00000235346,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000154764,7476,WNT7A,Human papillomavirus infection,path:hsa05165
ENSG00000033627,535,ATP6V0A1,Human papillomavirus infection,path:hsa05165
ENSG00000145386,890,CCNA2,Human papillomavirus infection,path:hsa05165
ENSG00000102882,5595,MAPK3,Human papillomavirus infection,path:hsa05165
ENSG00000066027,5525,PPP2R5A,Human papillomavirus infection,path:hsa05165
ENSG00000005339,1387,CREBBP,Human papillomavirus infection,path:hsa05165
ENSG00000135424,3679,ITGA7,Human papillomavirus infection,path:hsa05165
ENSG00000118971,894,CCND2,Human papillomavirus infection,path:hsa05165
ENSG00000206505,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000110092,595,CCND1,Human papillomavirus infection,path:hsa05165
ENSG00000163251,7855,FZD5,Human papillomavirus infection,path:hsa05165
ENSG00000234487,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000072062,5566,PRKACA,Human papillomavirus infection,path:hsa05165
ENSG00000111432,11211,FZD10,Human papillomavirus infection,path:hsa05165
ENSG00000230413,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000185883,527,ATP6V0C,Human papillomavirus infection,path:hsa05165
ENSG00000105221,208,AKT2,Human papillomavirus infection,path:hsa05165
ENSG00000115415,6772,STAT1,Human papillomavirus infection,path:hsa05165
ENSG00000143816,7483,WNT9A,Human papillomavirus infection,path:hsa05165
ENSG00000233095,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000169733,5986,RFNG,Human papillomavirus infection,path:hsa05165
ENSG00000206503,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000101384,182,JAG1,Human papillomavirus infection,path:hsa05165
ENSG00000074181,4854,NOTCH3,Human papillomavirus infection,path:hsa05165
ENSG00000223532,3106,HLA-B,Human papillomavirus infection,path:hsa05165
ENSG00000228964,3106,HLA-B,Human papillomavirus infection,path:hsa05165
ENSG00000154001,5529,PPP2R5E,Human papillomavirus infection,path:hsa05165
ENSG00000137801,7057,THBS1,Human papillomavirus infection,path:hsa05165
ENSG00000028839,9519,TBPL1,Human papillomavirus infection,path:hsa05165
ENSG00000117410,533,ATP6V0B,Human papillomavirus infection,path:hsa05165
ENSG00000285048,10379,IRF9,Human papillomavirus infection,path:hsa05165
ENSG00000124232,11317,RBPJL,Human papillomavirus infection,path:hsa05165
ENSG00000259207,3690,ITGB3,Human papillomavirus infection,path:hsa05165
ENSG00000142875,5567,PRKACB,Human papillomavirus infection,path:hsa05165
ENSG00000137403,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000082781,3693,ITGB5,Human papillomavirus infection,path:hsa05165
ENSG00000102981,50855,PARD6A,Human papillomavirus infection,path:hsa05165
ENSG00000049089,1298,COL9A2,Human papillomavirus infection,path:hsa05165
ENSG00000111276,1027,CDKN1B,Human papillomavirus infection,path:hsa05165
ENSG00000135925,80326,WNT10A,Human papillomavirus infection,path:hsa05165
ENSG00000283780,9794,MAML1,Human papillomavirus infection,path:hsa05165
ENSG00000085741,7481,WNT11,Human papillomavirus infection,path:hsa05165
ENSG00000204642,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000164362,7015,TERT,Human papillomavirus infection,path:hsa05165
ENSG00000206506,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000235680,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000103126,8312,AXIN1,Human papillomavirus infection,path:hsa05165
ENSG00000196782,55534,MAML3,Human papillomavirus infection,path:hsa05165
ENSG00000224320,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000135547,23493,HEY2,Human papillomavirus infection,path:hsa05165
ENSG00000134871,1284,COL4A2,Human papillomavirus infection,path:hsa05165
ENSG00000135114,8638,OASL,Human papillomavirus infection,path:hsa05165
ENSG00000229215,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000276051,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000152284,83439,TCF7L1,Human papillomavirus infection,path:hsa05165
ENSG00000206450,3106,HLA-B,Human papillomavirus infection,path:hsa05165
ENSG00000080815,5663,PSEN1,Human papillomavirus infection,path:hsa05165
ENSG00000110799,7450,VWF,Human papillomavirus infection,path:hsa05165
ENSG00000144668,3680,ITGA9,Human papillomavirus infection,path:hsa05165
ENSG00000288516,5566,PRKACA,Human papillomavirus infection,path:hsa05165
ENSG00000235220,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000100485,6655,SOS2,Human papillomavirus infection,path:hsa05165
ENSG00000113732,8992,ATP6V0E1,Human papillomavirus infection,path:hsa05165
ENSG00000206384,131873,COL6A6,Human papillomavirus infection,path:hsa05165
ENSG00000127666,148022,TICAM1,Human papillomavirus infection,path:hsa05165
ENSG00000237216,3135,HLA-G,Human papillomavirus infection,path:hsa05165
ENSG00000224608,3106,HLA-B,Human papillomavirus infection,path:hsa05165
ENSG00000161021,9794,MAML1,Human papillomavirus infection,path:hsa05165
ENSG00000237508,3134,HLA-F,Human papillomavirus infection,path:hsa05165
ENSG00000235657,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000223980,3105,HLA-A,Human papillomavirus infection,path:hsa05165
ENSG00000162434,3716,JAK1,Human papillomavirus infection,path:hsa05165
ENSG00000234745,3106,HLA-B,Human papillomavirus infection,path:hsa05165
ENSG00000276561,3665,IRF7,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000241296,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000242386,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000168384,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000241674,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000166704,80095,ZNF606,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000116350,6429,SRSF4,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000278780,80264,ZNF430,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000226264,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000156853,115509,ZNF689,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000164430,115004,CGAS,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000228163,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000233095,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000160961,84449,ZNF333,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206279,1616,DAXX,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000064012,841,CASP8,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000019582,972,CD74,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000185947,10308,ZNF267,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000242361,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000134001,1965,EIF2S1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206305,3117,HLA-DQA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000236490,6892,TAPBP,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000231389,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000121406,256051,ZNF549,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206301,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000177842,253639,ZNF620,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000180884,126375,ZNF792,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000100906,4792,NFKBIA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000167554,162963,ZNF610,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000243189,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000232062,3117,HLA-DQA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000225890,3117,HLA-DQA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000237541,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000259207,3690,ITGB3,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000143190,5451,POU2F1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000229396,1616,DAXX,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000233192,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000243215,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000127666,148022,TICAM1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000110330,329,BIRC2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000177873,285267,ZNF619,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000096063,6732,SRPK1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000235680,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000204287,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000213928,10379,IRF9,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000130202,5819,NECTIN2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000115415,6772,STAT1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000204632,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000235346,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000185507,3665,IRF7,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000230413,3135,HLA-G,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000189190,162966,ZNF600,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206450,3106,HLA-B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000169131,6940,ZNF354A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000231526,3117,HLA-DQA2,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000242685,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000235844,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000234154,3109,HLA-DMB,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000229685,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000231834,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000229698,3134,HLA-F,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000112081,6428,SRSF3,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000224103,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000131127,7700,ZNF141,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000197933,55552,ZNF823,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000178229,125919,ZNF543,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000181666,284459,ZNF875,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000224608,3106,HLA-B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000236177,3113,HLA-DPA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000228284,3117,HLA-DQA1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000234794,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000227993,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000285048,10379,IRF9,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000105750,7639,ZNF85,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000267041,342892,ZNF850,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000128000,163131,ZNF780B,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000130803,57693,ZNF317,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000096654,7738,ZNF184,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000198093,65251,ZNF649,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000196267,162962,ZNF836,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000162434,3716,JAK1,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000229215,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000197608,284371,ZNF841,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000281526,339327,ZNF546,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000196458,100289635,ZNF605,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000204209,1616,DAXX,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000204257,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000178150,163071,ZNF114,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000179295,5781,PTPN11,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000173480,147687,ZNF417,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000088876,79175,ZNF343,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000175104,7189,TRAF6,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000227046,1616,DAXX,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000241394,3108,HLA-DMA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000197782,284323,ZNF780A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206503,3105,HLA-A,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000206308,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000089335,55900,ZNF302,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000230726,3122,HLA-DRA,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000184557,9021,SOCS3,Herpes simplex virus 1 infection,path:hsa05168
ENSG00000167562,55762,ZNF701,Herpes simplex virus 1 infection,path:hsa05168
